ProjectId,ComplexityScore,TotalBlocks,UniqueTargets,ControlBlocks,CustomBlocks
99504321,188.0,336,10,0,0
98490151,188.0,312,16,0,0
98957643,188.0,352,6,0,0
99202151,188.0,324,13,0,0
97815633,188.0,276,25,0,0
99606848,188.0,324,13,0,0
98651067,188.0,296,20,0,0
98650487,188.0,296,20,0,0
99007635,188.0,332,11,0,0
99498194,188.0,272,26,0,0
97434721,188.0,324,13,0,0
99258052,188.0,332,11,0,0
97896449,188.0,328,12,0,0
98052799,188.0,300,19,0,0
96475493,188.0,312,16,0,0
98782791,188.0,256,30,0,0
98570147,188.0,300,19,0,0
98949119,188.0,352,6,0,0
99471331,188.0,280,24,0,0
99436438,188.0,328,12,0,0
89638122,188.0,312,16,0,0
99778600,188.0,340,9,0,0
99533757,188.0,244,33,0,0
99411391,188.0,340,9,0,0
93836844,188.0,340,9,0,0
99585341,188.0,344,8,0,0
98959992,187.5,275,25,0,0
99475155,187.5,315,15,0,0
99477694,187.5,371,1,0,0
99864113,187.5,343,8,0,0
99387172,187.5,243,33,0,0
99792158,187.5,339,9,0,0
99609544,187.5,331,11,0,0
98485211,187.5,311,16,0,0
99770007,187.5,319,14,0,0
99798464,187.5,323,13,0,0
98434709,187.5,339,9,0,0
98017503,187.5,323,13,0,0
99240229,187.5,307,17,0,0
98357395,187.5,311,16,0,0
98619228,187.5,287,22,0,0
99643949,187.5,339,9,0,0
93790101,187.5,295,20,0,0
98681815,187.5,307,17,0,0
98681966,187.5,283,23,0,0
99151523,187.5,275,25,0,0
99550016,187.5,371,1,0,0
99339857,187.5,303,18,0,0
99108729,187.5,299,19,0,0
99296577,187.5,299,19,0,0
98281109,187.5,335,10,0,0
99449901,187.5,311,16,0,0
99674433,187.5,235,35,0,0
99180319,187.5,295,20,0,0
98628145,187.5,335,10,0,0
93481460,187.5,355,5,0,0
87500271,187.5,351,6,0,0
98622134,187.5,319,14,0,0
98281248,187.5,323,13,0,0
98679654,187.5,339,9,0,0
99572276,187.5,351,6,0,0
97249489,187.5,351,6,0,0
98568453,187.5,339,9,0,0
99033948,187.5,327,12,0,0
98612711,187.0,358,4,0,0
98691370,187.0,282,23,0,0
98684324,187.0,346,7,0,0
99536422,187.0,282,23,0,0
96218958,187.0,278,24,0,0
99212444,187.0,286,22,0,0
99060313,187.0,338,9,0,0
96284703,187.0,306,17,0,0
87859265,187.0,318,14,0,0
99087093,187.0,318,14,0,0
98736532,187.0,334,10,0,0
99461011,187.0,322,13,0,0
99307203,187.0,314,15,0,0
98084106,187.0,306,17,0,0
98152990,187.0,334,10,0,0
98828336,187.0,290,21,0,0
98558436,187.0,238,34,0,0
99010650,187.0,318,14,0,0
98552860,187.0,322,13,0,0
83785304,187.0,342,8,0,0
98533587,187.0,326,12,0,0
91801804,187.0,322,13,0,0
98724174,187.0,318,14,0,0
99934320,187.0,346,7,0,0
95913921,187.0,326,12,0,0
99145720,187.0,358,4,0,0
99497402,187.0,266,27,0,0
98648950,187.0,306,17,0,0
97992585,187.0,306,17,0,0
89451749,187.0,322,13,0,0
99860598,187.0,302,18,0,0
99157529,187.0,286,22,0,0
99762727,187.0,346,7,0,0
97570165,187.0,290,21,0,0
95134526,187.0,310,16,0,0
96359513,187.0,326,12,0,0
99064162,187.0,314,15,0,0
99429161,187.0,306,17,0,0
99625038,187.0,318,14,0,0
98489993,186.5,305,17,0,0
99069588,186.5,317,14,0,0
98943553,186.5,341,8,0,0
99553198,186.5,305,17,0,0
99062422,186.5,317,14,0,0
99505408,186.5,321,13,0,0
99715687,186.5,309,16,0,0
99040645,186.5,321,13,0,0
98824493,186.5,317,14,0,0
98123888,186.5,321,13,0,0
95764435,186.5,305,17,0,0
98539269,186.5,329,11,0,0
99015937,186.5,329,11,0,0
99160031,186.5,349,6,0,0
95127685,186.5,329,11,0,0
98624634,186.5,317,14,0,0
99669079,186.5,309,16,0,0
99616246,186.5,325,12,0,0
99603903,186.5,309,16,0,0
98502757,186.5,301,18,0,0
98553954,186.5,305,17,0,0
98555148,186.5,333,10,0,0
94634397,186.5,341,8,0,0
98576351,186.5,337,9,0,0
98142950,186.5,301,18,0,0
98400434,186.5,277,24,0,0
80945440,186.5,325,12,0,0
97630844,186.5,337,9,0,0
99273677,186.5,349,6,0,0
98988465,186.5,329,11,0,0
97293244,186.5,297,19,0,0
99688074,186.5,305,17,0,0
96152019,186.5,321,13,0,0
98807789,186.5,253,30,0,0
98525788,186.5,321,13,0,0
98482975,186.5,321,13,0,0
99430101,186.5,285,22,0,0
99881471,186.5,301,18,0,0
98103774,186.5,337,9,0,0
98021351,186.5,317,14,0,0
97960863,186.5,325,12,0,0
99380515,186.5,321,13,0,0
99445762,186.5,321,13,0,0
99430473,186.5,321,13,0,0
99487392,186.5,313,15,0,0
95988632,186.5,329,11,0,0
99744266,186.5,305,17,0,0
99390184,186.5,341,8,0,0
99644622,186.5,305,17,0,0
97423057,186.5,321,13,0,0
99016312,186.5,285,22,0,0
99645602,186.5,329,11,0,0
99644132,186.5,293,20,0,0
94869779,186.5,293,20,0,0
97143270,186.5,321,13,0,0
92935301,186.5,329,11,0,0
99366450,186.5,297,19,0,0
99234931,186.5,205,42,0,0
98916049,186.5,341,8,0,0
98659755,186.5,297,19,0,0
95425371,186.5,321,13,0,0
99757137,186.0,332,10,0,0
98434930,186.0,348,6,0,0
98411123,186.0,348,6,0,0
99491250,186.0,308,16,0,0
98653861,186.0,300,18,0,0
99614740,186.0,312,15,0,0
99574204,186.0,352,5,0,0
98937188,186.0,276,24,0,0
99259409,186.0,360,3,0,0
99346899,186.0,320,13,0,0
96023043,186.0,316,14,0,0
98558203,186.0,340,8,0,0
98845732,186.0,284,22,0,0
98790383,186.0,288,21,0,0
98893242,186.0,368,1,0,0
98643388,186.0,308,16,0,0
97618957,186.0,308,16,0,0
97609032,186.0,324,12,0,0
99350355,186.0,276,24,0,0
98406243,186.0,316,14,0,0
98554124,186.0,292,20,0,0
98762913,186.0,308,16,0,0
99091266,186.0,308,16,0,0
99275450,186.0,284,22,0,0
98931245,186.0,312,15,0,0
98697991,186.0,340,8,0,0
99714515,186.0,348,6,0,0
98934809,186.0,340,8,0,0
96332179,186.0,328,11,0,0
96330580,186.0,324,12,0,0
99916260,186.0,264,27,0,0
98586214,186.0,316,14,0,0
99661303,186.0,308,16,0,0
98855787,186.0,344,7,0,0
99607610,186.0,316,14,0,0
98216663,185.5,307,16,0,0
98552870,185.5,267,26,0,0
98655941,185.5,323,12,0,0
91865802,185.5,315,14,0,0
99277693,185.5,267,26,0,0
99569684,185.5,327,11,0,0
99935379,185.5,335,9,0,0
99724927,185.5,291,20,0,0
98492180,185.5,315,14,0,0
99311671,185.5,299,18,0,0
99617549,185.5,311,15,0,0
98174656,185.5,359,3,0,0
98839544,185.5,307,16,0,0
98869280,185.5,307,16,0,0
97078347,185.5,247,31,0,0
98653997,185.5,291,20,0,0
96957309,185.5,323,12,0,0
98936780,185.5,307,16,0,0
99150352,185.5,271,25,0,0
98342657,185.5,315,14,0,0
99299334,185.5,263,27,0,0
99202312,185.5,315,14,0,0
97167790,185.5,335,9,0,0
96179863,185.5,311,15,0,0
98691082,185.5,339,8,0,0
99458663,185.0,274,24,0,0
98476036,185.0,334,9,0,0
98425118,185.0,338,8,0,0
99944019,185.0,314,14,0,0
98086390,185.0,318,13,0,0
98788701,185.0,334,9,0,0
98290116,185.0,326,11,0,0
98040251,185.0,326,11,0,0
99492460,185.0,266,26,0,0
98512407,185.0,326,11,0,0
99026139,185.0,290,20,0,0
99179216,185.0,322,12,0,0
96835221,185.0,270,25,0,0
99179969,185.0,302,17,0,0
99556623,185.0,238,33,0,0
98699332,185.0,330,10,0,0
99396844,185.0,326,11,0,0
98500792,185.0,346,6,0,0
99485064,185.0,330,10,0,0
98398470,185.0,262,27,0,0
99571164,185.0,346,6,0,0
98677443,185.0,302,17,0,0
98532469,185.0,330,10,0,0
99557895,185.0,318,13,0,0
99369541,185.0,326,11,0,0
97823148,185.0,330,10,0,0
98846901,185.0,314,14,0,0
99693841,185.0,294,19,0,0
98936708,185.0,274,24,0,0
88143919,185.0,314,14,0,0
99022505,185.0,322,12,0,0
99924204,185.0,322,12,0,0
98469242,185.0,274,24,0,0
99443692,185.0,338,8,0,0
93611001,185.0,290,20,0,0
96644031,185.0,302,17,0,0
99162357,185.0,326,11,0,0
96632111,185.0,302,17,0,0
99551799,184.5,333,9,0,0
99528826,184.5,309,15,0,0
99206267,184.5,245,31,0,0
99545444,184.5,253,29,0,0
99559526,184.5,293,19,0,0
99527842,184.5,341,7,0,0
98736308,184.5,337,8,0,0
99929047,184.5,357,3,0,0
99485843,184.5,301,17,0,0
99674554,184.5,245,31,0,0
93778700,184.5,325,11,0,0
97654166,184.5,333,9,0,0
98399246,184.5,353,4,0,0
98079991,184.5,301,17,0,0
98646746,184.5,325,11,0,0
97940457,184.5,333,9,0,0
98856167,184.5,317,13,0,0
99049557,184.5,245,31,0,0
95692013,184.5,341,7,0,0
97298014,184.5,265,26,0,0
99035685,184.5,313,14,0,0
99663946,184.5,281,22,0,0
99048113,184.5,329,10,0,0
99568931,184.5,329,10,0,0
99932066,184.5,281,22,0,0
97998621,184.5,341,7,0,0
99119495,184.5,317,13,0,0
99055279,184.5,293,19,0,0
98631426,184.5,285,21,0,0
99429457,184.5,317,13,0,0
99153129,184.5,365,1,0,0
97457246,184.5,333,9,0,0
99516937,184.5,305,16,0,0
86750523,184.5,265,26,0,0
99674332,184.0,284,21,0,0
98983279,184.0,336,8,0,0
97746146,184.0,340,7,0,0
98741336,184.0,324,11,0,0
96249897,184.0,196,43,0,0
96357019,184.0,320,12,0,0
98063746,184.0,300,17,0,0
99187094,184.0,348,5,0,0
98590909,184.0,268,25,0,0
98490291,184.0,348,5,0,0
98222621,184.0,296,18,0,0
99488080,184.0,304,16,0,0
98167456,184.0,324,11,0,0
99016423,184.0,320,12,0,0
97826393,184.0,280,22,0,0
90868565,184.0,288,20,0,0
99193489,184.0,332,9,0,0
99560297,184.0,252,29,0,0
99791765,184.0,340,7,0,0
98994810,184.0,324,11,0,0
47643968,184.0,360,2,0,0
98698841,184.0,232,34,0,0
99806314,184.0,332,9,0,0
98395101,184.0,264,26,0,0
98290728,184.0,332,9,0,0
99320235,184.0,328,10,0,0
94991732,184.0,328,10,0,0
99538655,184.0,296,18,0,0
86750302,184.0,272,24,0,0
98989823,184.0,316,13,0,0
98988027,184.0,324,11,0,0
99405664,184.0,296,18,0,0
97477555,184.0,324,11,0,0
98427851,184.0,344,6,0,0
99822039,184.0,336,8,0,0
96760087,183.5,339,7,0,0
99760413,183.5,323,11,0,0
97587875,183.5,315,13,0,0
99177776,183.5,319,12,0,0
98642642,183.5,283,21,0,0
98100994,183.5,267,25,0,0
98498320,183.5,311,14,0,0
98139481,183.5,267,25,0,0
98669251,183.5,331,9,0,0
94687211,183.5,299,17,0,0
98781328,183.5,255,28,0,0
99590383,183.5,315,13,0,0
99735688,183.5,339,7,0,0
99905087,183.5,315,13,0,0
99840432,183.5,307,15,0,0
98607394,183.5,311,14,0,0
99608313,183.5,307,15,0,0
99486405,183.5,339,7,0,0
96231307,183.5,295,18,0,0
99503230,183.5,331,9,0,0
98915300,183.5,339,7,0,0
99562763,183.5,255,28,0,0
97836644,183.5,315,13,0,0
98618114,183.5,279,22,0,0
98925803,183.5,287,20,0,0
99546218,183.5,307,15,0,0
99666895,183.5,315,13,0,0
99266079,183.5,331,9,0,0
99676290,183.5,279,22,0,0
99616024,183.5,331,9,0,0
99716609,183.5,303,16,0,0
98651555,183.5,283,21,0,0
99100461,183.5,275,23,0,0
98593965,183.5,291,19,0,0
99426433,183.0,294,18,0,0
99535787,183.0,326,10,0,0
99330412,183.0,338,7,0,0
99322300,183.0,282,21,0,0
98333981,183.0,318,12,0,0
99639704,183.0,294,18,0,0
95088822,183.0,258,27,0,0
98447190,183.0,310,14,0,0
98531260,183.0,326,10,0,0
99129376,183.0,330,9,0,0
24953287,183.0,310,14,0,0
99315109,183.0,350,4,0,0
96789868,183.0,286,20,0,0
98480295,183.0,282,21,0,0
94707440,183.0,306,15,0,0
99590540,183.0,334,8,0,0
99589376,183.0,250,29,0,0
98786784,183.0,266,25,0,0
99581830,183.0,306,15,0,0
98602065,183.0,310,14,0,0
99469474,183.0,314,13,0,0
98837917,183.0,302,16,0,0
98565429,183.0,330,9,0,0
99496017,183.0,290,19,0,0
98732930,183.0,310,14,0,0
96913619,183.0,310,14,0,0
98599794,183.0,318,12,0,0
98440444,183.0,322,11,0,0
99271905,183.0,290,19,0,0
98770562,183.0,266,25,0,0
99099403,183.0,350,4,0,0
99144657,183.0,190,44,0,0
97326395,183.0,306,15,0,0
99086779,183.0,318,12,0,0
98428164,183.0,326,10,0,0
99058554,183.0,318,12,0,0
97979842,183.0,310,14,0,0
99077941,183.0,314,13,0,0
99341252,183.0,250,29,0,0
92772565,183.0,294,18,0,0
96156835,182.5,301,16,0,0
96233879,182.5,241,31,0,0
99198897,182.5,313,13,0,0
90401063,182.5,325,10,0,0
99370758,182.5,257,27,0,0
99222041,182.5,321,11,0,0
98977498,182.5,261,26,0,0
99545600,182.5,289,19,0,0
98863563,182.5,309,14,0,0
99788941,182.5,325,10,0,0
99202441,182.5,309,14,0,0
99198889,182.5,333,8,0,0
98319816,182.5,329,9,0,0
98853130,182.5,249,29,0,0
99702742,182.5,293,18,0,0
99333599,182.5,357,2,0,0
99184234,182.5,237,32,0,0
98649788,182.5,285,20,0,0
98624637,182.5,341,6,0,0
98958306,182.5,301,16,0,0
99104341,182.5,317,12,0,0
99865908,182.5,325,10,0,0
98736303,182.5,301,16,0,0
98532214,182.5,321,11,0,0
97289055,182.5,229,34,0,0
99853940,182.5,325,10,0,0
99932649,182.5,289,19,0,0
98912129,182.5,341,6,0,0
94061184,182.5,293,18,0,0
94092169,182.5,245,30,0,0
97701824,182.5,321,11,0,0
98587498,182.5,317,12,0,0
98537070,182.5,341,6,0,0
98676186,182.5,301,16,0,0
96772284,182.5,321,11,0,0
99647177,182.5,349,4,0,0
99058679,182.5,309,14,0,0
98629839,182.5,329,9,0,0
96790451,182.5,301,16,0,0
99571468,182.5,325,10,0,0
98693002,182.5,313,13,0,0
98424682,182.5,321,11,0,0
98631067,182.5,297,17,0,0
98487610,182.5,341,6,0,0
37655224,182.0,300,16,0,0
98702715,182.0,308,14,0,0
99018160,182.0,328,9,0,0
98745376,182.0,316,12,0,0
99398252,182.0,176,47,0,0
96443712,182.0,324,10,0,0
96848483,182.0,320,11,0,0
99492163,182.0,276,22,0,0
99069855,182.0,336,7,0,0
99399646,182.0,224,35,0,0
97555996,182.0,308,14,0,0
99765900,182.0,300,16,0,0
99053481,182.0,176,47,0,0
93360914,182.0,328,9,0,0
99048032,182.0,340,6,0,0
99614504,182.0,296,17,0,0
98123803,182.0,316,12,0,0
98596711,182.0,280,21,0,0
96233188,182.0,284,20,0,0
99475451,182.0,316,12,0,0
99263014,182.0,280,21,0,0
95826148,182.0,316,12,0,0
99664706,182.0,328,9,0,0
98672236,182.0,344,5,0,0
98802102,182.0,300,16,0,0
95757317,182.0,308,14,0,0
98927506,182.0,320,11,0,0
99093592,182.0,280,21,0,0
98573592,182.0,320,11,0,0
98677484,182.0,308,14,0,0
98925603,182.0,312,13,0,0
95494812,182.0,324,10,0,0
99222209,182.0,152,53,0,0
98941673,182.0,328,9,0,0
98394022,182.0,260,26,0,0
99471742,182.0,352,3,0,0
98606326,182.0,296,17,0,0
98582710,181.5,247,29,0,0
98926025,181.5,315,12,0,0
97413696,181.5,279,21,0,0
99457437,181.5,323,10,0,0
98951256,181.5,331,8,0,0
99528448,181.5,315,12,0,0
99744230,181.5,351,3,0,0
98598377,181.5,319,11,0,0
96913718,181.5,295,17,0,0
98469193,181.5,311,13,0,0
99568866,181.5,331,8,0,0
99773414,181.5,319,11,0,0
99176328,181.5,283,20,0,0
99557835,181.5,307,14,0,0
98563925,181.5,287,19,0,0
98643356,181.5,327,9,0,0
98532693,181.5,287,19,0,0
98740192,181.5,323,10,0,0
97743914,181.5,319,11,0,0
99168924,181.5,291,18,0,0
97731362,181.5,303,15,0,0
93854556,181.5,307,14,0,0
99813221,181.5,323,10,0,0
98615071,181.5,307,14,0,0
99699970,181.5,335,7,0,0
98078575,181.5,283,20,0,0
99464594,181.5,239,31,0,0
98849443,181.5,263,25,0,0
99493247,181.5,295,17,0,0
99076960,181.5,291,18,0,0
99063853,181.5,331,8,0,0
97944573,181.0,326,9,0,0
94739557,181.0,322,10,0,0
99165923,181.0,350,3,0,0
98737567,181.0,306,14,0,0
99053949,181.0,350,3,0,0
99053938,181.0,302,15,0,0
96494988,181.0,322,10,0,0
98318756,181.0,310,13,0,0
99169403,181.0,342,5,0,0
99626908,181.0,318,11,0,0
97965017,181.0,330,8,0,0
99929850,181.0,342,5,0,0
98661990,181.0,330,8,0,0
98661998,181.0,298,16,0,0
99606265,181.0,282,20,0,0
99131120,181.0,302,15,0,0
99965457,181.0,342,5,0,0
98607867,181.0,306,14,0,0
99539366,181.0,314,12,0,0
99546119,181.0,314,12,0,0
98928766,181.0,278,21,0,0
98842898,181.0,330,8,0,0
96941754,181.0,334,7,0,0
98592548,181.0,314,12,0,0
97617995,181.0,318,11,0,0
98997912,181.0,246,29,0,0
99588614,181.0,302,15,0,0
98629715,181.0,326,9,0,0
99084304,181.0,246,29,0,0
99148331,181.0,334,7,0,0
97359973,181.0,262,25,0,0
99752793,181.0,342,5,0,0
98789264,181.0,322,10,0,0
98810738,181.0,302,15,0,0
96177874,180.5,337,6,0,0
98265319,180.5,337,6,0,0
98872918,180.5,269,23,0,0
99549092,180.5,281,20,0,0
99548731,180.5,313,12,0,0
98137486,180.5,305,14,0,0
97276616,180.5,309,13,0,0
98593295,180.5,317,11,0,0
90260816,180.5,293,17,0,0
96931976,180.5,313,12,0,0
98625769,180.5,253,27,0,0
99299665,180.5,309,13,0,0
97969270,180.5,353,2,0,0
98839103,180.5,297,16,0,0
98656622,180.5,273,22,0,0
95986933,180.5,313,12,0,0
97135835,180.5,333,7,0,0
98607500,180.5,333,7,0,0
99533145,180.5,333,7,0,0
99731640,180.5,317,11,0,0
98809027,180.5,333,7,0,0
99300363,180.5,333,7,0,0
97527287,180.5,281,20,0,0
97874200,180.5,289,18,0,0
99937568,180.5,349,3,0,0
99153484,180.5,273,22,0,0
98564378,180.5,329,8,0,0
97677595,180.5,325,9,0,0
98857974,180.5,317,11,0,0
99560076,180.5,301,15,0,0
99020586,180.5,301,15,0,0
99961214,180.5,333,7,0,0
99040998,180.5,269,23,0,0
98707610,180.5,313,12,0,0
99020720,180.5,357,1,0,0
98686611,180.5,321,10,0,0
99764016,180.5,301,15,0,0
98853162,180.5,321,10,0,0
98568218,180.5,277,21,0,0
99493733,180.5,253,27,0,0
98636019,180.5,333,7,0,0
99024023,180.5,333,7,0,0
98551182,180.5,309,13,0,0
99651988,180.5,309,13,0,0
97997061,180.5,305,14,0,0
99293676,180.5,321,10,0,0
98929183,180.5,305,14,0,0
98557891,180.0,268,23,0,0
99323335,180.0,292,17,0,0
97611335,180.0,324,9,0,0
98279321,180.0,324,9,0,0
99169655,180.0,320,10,0,0
99637381,180.0,256,26,0,0
99037977,180.0,208,38,0,0
99625691,180.0,300,15,0,0
98856242,180.0,324,9,0,0
98199533,180.0,332,7,0,0
99582424,180.0,252,27,0,0
98618834,180.0,292,17,0,0
98868242,180.0,296,16,0,0
99476545,180.0,308,13,0,0
95951767,180.0,264,24,0,0
98837149,180.0,324,9,0,0
99657780,180.0,268,23,0,0
97456572,180.0,252,27,0,0
99281421,180.0,300,15,0,0
99181339,180.0,248,28,0,0
98934161,180.0,324,9,0,0
97274277,180.0,260,25,0,0
97283010,180.0,296,16,0,0
99074495,180.0,324,9,0,0
97520088,180.0,280,20,0,0
92574421,180.0,332,7,0,0
99758282,180.0,248,28,0,0
95279786,180.0,304,14,0,0
99911948,180.0,216,36,0,0
91484389,180.0,288,18,0,0
99273731,180.0,228,33,0,0
91563652,180.0,216,36,0,0
99648993,180.0,336,6,0,0
99911068,180.0,336,6,0,0
99268083,180.0,276,21,0,0
98817188,180.0,332,7,0,0
99013271,179.5,307,13,0,0
99567126,179.5,259,25,0,0
98532107,179.5,327,8,0,0
98557773,179.5,343,4,0,0
99004767,179.5,343,4,0,0
98564004,179.5,315,11,0,0
98561364,179.5,295,16,0,0
99581110,179.5,299,15,0,0
98680620,179.5,291,17,0,0
98569115,179.5,287,18,0,0
99581726,179.5,299,15,0,0
99308558,179.5,291,17,0,0
98670782,179.5,271,22,0,0
82470262,179.5,291,17,0,0
99140841,179.5,235,31,0,0
98573297,179.5,315,11,0,0
98572246,179.5,303,14,0,0
99083779,179.5,295,16,0,0
98629375,179.5,323,9,0,0
99590793,179.5,319,10,0,0
98590791,179.5,275,21,0,0
99920367,179.5,311,12,0,0
98352502,179.5,271,22,0,0
99139724,179.5,327,8,0,0
97307580,179.5,287,18,0,0
98826924,179.5,179,45,0,0
99250499,179.5,315,11,0,0
99615007,179.5,275,21,0,0
98814435,179.5,259,25,0,0
89647869,179.5,299,15,0,0
98823541,179.5,323,9,0,0
98105138,179.5,311,12,0,0
99137343,179.5,327,8,0,0
99536800,179.5,271,22,0,0
96121844,179.5,307,13,0,0
99027930,179.5,331,7,0,0
98864609,179.5,295,16,0,0
99950696,179.5,307,13,0,0
99950879,179.5,247,28,0,0
14137046,179.0,310,12,0,0
97644141,179.0,214,36,0,0
96225043,179.0,242,29,0,0
97754464,179.0,330,7,0,0
99326033,179.0,314,11,0,0
98907259,179.0,286,18,0,0
98556721,179.0,342,4,0,0
98205003,179.0,238,30,0,0
99314204,179.0,274,21,0,0
99156831,179.0,350,2,0,0
99308663,179.0,298,15,0,0
99755635,179.0,266,23,0,0
98787737,179.0,302,14,0,0
99083436,179.0,326,8,0,0
99078216,179.0,294,16,0,0
98680984,179.0,318,10,0,0
99589733,179.0,318,10,0,0
98935386,179.0,326,8,0,0
99535998,179.0,314,11,0,0
94579095,179.0,330,7,0,0
98677975,179.0,314,11,0,0
98578026,179.0,310,12,0,0
99922567,179.0,290,17,0,0
99489050,179.0,310,12,0,0
98806877,179.0,294,16,0,0
97991920,179.0,290,17,0,0
98802977,179.0,278,20,0,0
98668880,179.0,282,19,0,0
98589420,179.0,342,4,0,0
98589219,179.0,342,4,0,0
95750385,179.0,278,20,0,0
97819915,179.0,354,1,0,0
98593421,179.0,322,9,0,0
98654039,179.0,314,11,0,0
99608966,179.0,214,36,0,0
98665161,179.0,230,32,0,0
98815843,179.0,342,4,0,0
99709311,179.0,298,15,0,0
99339273,179.0,298,15,0,0
98661057,179.0,326,8,0,0
98651967,179.0,314,11,0,0
98653436,179.0,314,11,0,0
98659028,179.0,314,11,0,0
98657799,179.0,314,11,0,0
99215620,179.0,310,12,0,0
97738750,179.0,306,13,0,0
96630645,179.0,306,13,0,0
98638814,179.0,294,16,0,0
32197274,179.0,330,7,0,0
97069770,178.5,313,11,0,0
99509941,178.5,253,26,0,0
97078388,178.5,229,32,0,0
99469319,178.5,325,8,0,0
97180317,178.5,305,13,0,0
99498868,178.5,305,13,0,0
98663287,178.5,317,10,0,0
97725049,178.5,289,17,0,0
99018846,178.5,325,8,0,0
98412451,178.5,265,23,0,0
98386993,178.5,281,19,0,0
99153658,178.5,317,10,0,0
94620521,178.5,329,7,0,0
99016246,178.5,301,14,0,0
99618969,178.5,309,12,0,0
99490892,178.5,329,7,0,0
98384814,178.5,325,8,0,0
98578059,178.5,309,12,0,0
70674852,178.5,289,17,0,0
99005347,178.5,285,18,0,0
98628778,178.5,301,14,0,0
98449331,178.5,269,22,0,0
99535717,178.5,257,25,0,0
98593579,178.5,245,28,0,0
98953554,178.5,317,10,0,0
99704502,178.5,261,24,0,0
98625017,178.5,241,29,0,0
99570240,178.5,225,33,0,0
99007838,178.5,269,22,0,0
99553964,178.5,345,3,0,0
98683071,178.5,289,17,0,0
99508386,178.5,301,14,0,0
99406660,178.5,293,16,0,0
99635754,178.5,277,20,0,0
99548641,178.0,312,11,0,0
98927785,178.0,288,17,0,0
98551764,178.0,316,10,0,0
99716518,178.0,320,9,0,0
98492429,178.0,332,6,0,0
99302822,178.0,288,17,0,0
99910750,178.0,316,10,0,0
98641843,178.0,308,12,0,0
98428032,178.0,304,13,0,0
99567907,178.0,284,18,0,0
99781532,178.0,328,7,0,0
99349813,178.0,304,13,0,0
98660853,178.0,316,10,0,0
98881454,178.0,292,16,0,0
99848222,178.0,312,11,0,0
99963048,178.0,304,13,0,0
98729406,178.0,328,7,0,0
99034086,178.0,312,11,0,0
98239174,178.0,260,24,0,0
99348762,178.0,296,15,0,0
99155676,178.0,312,11,0,0
94183547,178.0,308,12,0,0
99757198,178.0,320,9,0,0
98460612,178.0,320,9,0,0
98570834,178.0,312,11,0,0
91815568,178.0,272,21,0,0
93043661,178.0,308,12,0,0
97444304,178.0,312,11,0,0
98998184,178.0,284,18,0,0
98629206,178.0,320,9,0,0
91306956,178.0,308,12,0,0
92539821,178.0,312,11,0,0
98836472,178.0,292,16,0,0
98830326,178.0,300,14,0,0
99344920,178.0,316,10,0,0
98122056,178.0,224,33,0,0
99744396,178.0,312,11,0,0
99560422,178.0,244,28,0,0
49037910,178.0,300,14,0,0
98605765,178.0,276,20,0,0
97859904,178.0,320,9,0,0
99042098,178.0,276,20,0,0
99490248,177.5,299,14,0,0
99149475,177.5,307,12,0,0
93212534,177.5,279,19,0,0
99057791,177.5,179,44,0,0
98486216,177.5,307,12,0,0
98697421,177.5,303,13,0,0
99298992,177.5,335,5,0,0
99090100,177.5,303,13,0,0
98726778,177.5,311,11,0,0
99633971,177.5,307,12,0,0
99227867,177.5,315,10,0,0
98653796,177.5,311,11,0,0
98658268,177.5,311,11,0,0
98653277,177.5,311,11,0,0
99949446,177.5,319,9,0,0
99509658,177.5,311,11,0,0
98579235,177.5,299,14,0,0
98883839,177.5,335,5,0,0
97181979,177.5,335,5,0,0
99168697,177.5,303,13,0,0
99940078,177.5,331,6,0,0
95752801,177.5,327,7,0,0
99448274,177.5,283,18,0,0
99094032,177.5,299,14,0,0
99333283,177.5,351,1,0,0
99310022,177.5,303,13,0,0
99624387,177.5,327,7,0,0
99489301,177.5,287,17,0,0
98624902,177.5,307,12,0,0
98623963,177.5,303,13,0,0
91170856,177.5,287,17,0,0
98980700,177.5,307,12,0,0
99675182,177.5,319,9,0,0
99678442,177.5,315,10,0,0
98582361,177.5,311,11,0,0
99585053,177.5,303,13,0,0
98657592,177.5,311,11,0,0
98413223,177.5,283,18,0,0
99716038,177.5,275,20,0,0
89560453,177.5,287,17,0,0
98664348,177.5,279,19,0,0
99544625,177.5,303,13,0,0
98836129,177.5,331,6,0,0
99261846,177.5,299,14,0,0
98791450,177.5,319,9,0,0
99575459,177.5,303,13,0,0
98833622,177.5,339,4,0,0
98830374,177.5,271,21,0,0
98652414,177.5,311,11,0,0
99174834,177.5,267,22,0,0
99786748,177.5,239,29,0,0
98553970,177.5,339,4,0,0
98651821,177.5,311,11,0,0
99238487,177.5,299,14,0,0
98385161,177.5,283,18,0,0
97235443,177.5,327,7,0,0
99414132,177.5,295,15,0,0
99732068,177.5,339,4,0,0
99623504,177.0,278,19,0,0
98027533,177.0,334,5,0,0
98866812,177.0,278,19,0,0
98867041,177.0,278,19,0,0
99196781,177.0,294,15,0,0
98715590,177.0,242,28,0,0
99481593,177.0,290,16,0,0
99342371,177.0,282,18,0,0
99704485,177.0,330,6,0,0
99323649,177.0,286,17,0,0
99223600,177.0,270,21,0,0
92049923,177.0,310,11,0,0
99333997,177.0,302,13,0,0
99560155,177.0,314,10,0,0
93490965,177.0,302,13,0,0
99123105,177.0,334,5,0,0
